fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
0.4457866274024281,1.6007337352628528,-0.7763448443776946,-0.08078272036199417,-0.08210904144657234,-0.7521211064653651,-0.554983649263938,0.9064751543885207,0.11214605088447734,-0.057657024705491,-0.05051229878809543
-0.45641104771278734,-0.8354875763203077,1.095261750827501,0.09133598398626733,-0.2704703722935322,0.6458518387818198,1.0962998710590917,0.2836497205919013,0.046092701911245385,0.21661423865048965,-0.8003291765093675
2.250181977632859,-0.8354875763203077,1.511174327539767,-0.3389607768843861,0.10625228940038728,-0.951831527214963,-0.6729324721441543,1.3843325992841535,-1.1428675796069006,0.2714684913216859,0.4181232497876992
-0.5767040710614828,0.15060200217763836,-1.2442464931789934,-0.7692575377550395,-0.2893065053782282,0.14657578690782522,-0.14216276918318055,-0.5754198432654328,0.3763594467773993,-0.9901793201158267,-1.3626918348003207
0.8668122091228615,-0.6034664990266735,0.9912836066494348,-0.3389607768843861,-0.25163423920883626,-1.0516867375897618,-0.9088301179045871,-0.09756239836980006,-0.2841740429549056,0.43603124933527465,1.7303027857999247
-0.7571436060845258,-0.7194770376734905,0.26343659740296976,0.9519295057275741,-0.49650396930988383,-0.6522658960905662,-0.5254964435438838,-1.3485824507370634,-0.21812069398167658,-0.9353250674446304,0.7930316886483353
0.806665697448514,0.208607271501047,0.21144752531393649,0.26345468833452845,0.030907757061603328,-0.05313463384177264,-0.024213946302964136,0.6594926547795185,-1.3410276265265935,1.4234077974168067,-0.4254207376487315
0.08490755735634213,0.208607271501047,-1.1922574210899601,-0.4250201290585168,-0.10094517453127017,-0.5524106857157672,-0.7319068835842626,0.49841711155627955,-0.6144407878210566,-1.2095963308006115,-0.8003291765093675
1.047251744145905,-1.0095033842905337,1.0432726787384679,-0.4250201290585168,-0.49650396930988383,-0.951831527214963,-1.0562661465048577,-0.4411902239127337,-0.5483874388478276,-0.7707623094310416,1.4491214566544472
-0.8172901177588733,-0.4294506910564476,-0.8283339164667278,-0.08078272036199417,-0.8355543648344114,-0.951831527214963,-1.0267789407848036,-1.681471906731829,-0.08601399603521559,-0.057657024705491,0.8867587983634939
-0.9375831411075688,-0.371445421733039,-0.15247597930929604,-0.683198185580909,-0.19512583995474828,0.24643099728262413,-0.37806041494361337,-1.0049546251941297,0.5084661447238603,-0.3319282880614723,0.13694192064222177
0.6262261624254716,-0.951498114967125,0.6273601020262023,-0.8553168899291702,-0.13861744070066032,2.5431008359029996,0.24117090517752277,-0.08145484404748808,1.0368929365097042,0.3811769966640784,0.4181232497876992
-0.6969970944101783,0.4406283487946809,-1.4002137094460931,-0.5971388334067781,-0.25163423920883626,0.04672057653302629,-0.37806041494361337,0.2836497205919013,1.0368929365097042,0.21661423865048965,-0.5191478473638901
0.2052005807050371,-0.6034664990266735,0.6273601020262023,-0.5971388334067781,-0.3646510377170119,-0.951831527214963,-1.0267789407848036,-0.8116639733262072,0.2442527488309383,0.1617599859792934,1.1679401275089698
-1.2383156994793072,-0.7774823069968991,0.8353163903823351,-0.4250201290585168,-0.3081426384629242,-0.15298984421657155,-0.6729324721441543,-1.284152233447756,0.9047862385632433,1.1491365340608253,0.699304578933175
0.3856401157280806,-1.3575350002309852,0.41940381367006924,-0.5110794812326476,-0.3834871708017079,0.9454174699062167,0.300145316617631,0.17626602510974196,-0.8786541837139785,3.83699491494944,-0.14423940850325404
0.7465191857741665,-0.371445421733039,-0.15247597930929604,0.1773953361603981,0.08741615631569129,-0.15298984421657155,-0.08318835774307234,0.7131845025205982,-1.2749742775533615,0.43603124933527465,-0.4254207376487315
1.3479843025176435,-1.647561346848028,1.0432726787384679,-0.3389607768843861,-0.4023233038864039,-0.951831527214963,-0.6729324721441543,0.6058008070384389,-1.0768142306336714,1.3136992920744142,0.5118503595028578
-1.1180226761306118,0.6726494260883155,-0.30844319557639566,-0.5971388334067781,-0.11978130761596432,-0.15298984421657155,-0.46652203210377563,0.11720499259457819,1.8295331241884671,-0.002802772034294748,-0.6128749570790487
-0.8172901177588733,0.3246178101478636,-0.3604322676654288,-0.6401685094938435,-0.5530123685639736,-0.7521211064653651,-0.7319068835842626,-1.8532858195032957,0.4424127957506283,-0.9353250674446304,1.1679401275089698
0.7465191857741665,0.15060200217763836,2.031065048430099,-0.16684207253612493,5.644075416301003,-0.3527002649661694,-0.28959879778345105,0.8205681980027575,-0.9447075326872105,0.0520514806369015,-0.8003291765093675
-1.2383156994793072,0.3246178101478636,-1.4002137094460931,-0.7692575377550395,-0.42115943697109987,-0.7521211064653651,-0.8498557064644789,-0.03850136585457667,1.6313730772687771,0.9845737760472366,-0.9877833959396848
0.5059331390767756,-1.7635718854948452,-0.15247597930929604,-0.3389607768843861,-0.1762897068700523,-1.4511075790889576,-0.554983649263938,1.2501029799314545,0.6405728426703212,1.1491365340608253,-0.14423940850325404
-0.15567848934104886,1.1656942153372882,-0.15247597930929604,0.26345468833452845,-0.08210904144657234,-0.5524106857157672,0.4475813452179015,0.09572825349812247,0.2442527488309383,-0.5513452987462567,-0.4254207376487315
-0.0353854659923539,-1.0095033842905337,0.315425669492003,-0.08078272036199417,-0.21396197303944425,-0.45255547534096835,0.005273259417089966,-0.36602163707519836,-0.2841740429549056,0.8200110180336484,0.5118503595028578
-0.15567848934104886,1.1076889460138795,-0.2564541234873624,-0.16684207253612493,-0.23279810612414026,-0.25284505459137047,1.0078382538989294,0.11183580782043445,-0.4823340898745956,-0.6610538040886492,-0.8940562862245262
-1.1180226761306118,0.266612540824455,-1.2962355652680266,-0.5971388334067781,-0.3834871708017079,-1.1515419479645608,-1.0562661465048577,0.17626602510974196,0.9708395875364723,0.10690573330809776,-0.8940562862245262
-0.8172901177588733,-0.1394243444394048,-1.1922574210899601,-0.8553168899291702,-0.04443677527718037,0.3462862076574231,0.06424767085719817,-0.46803614778327357,0.2442527488309383,0.6554482600200596,-0.8940562862245262
-0.8774366294332213,1.426717927292627,-1.4002137094460931,-0.5971388334067781,-0.4023233038864039,1.844114363279407,0.15270928801736047,0.49841711155627955,2.02769317110816,0.10690573330809776,-0.5191478473638901
-0.6368505827358303,0.8466652340585413,-1.4002137094460931,-0.2529014247102553,-0.3646510377170119,-0.5524106857157672,-0.6729324721441543,-0.5754198432654328,0.7066261916435502,0.32632274399288214,0.6055774692180165
0.3254936040537331,-0.25543488308622203,0.7313382462042686,0.6937514492051818,0.08741615631569129,1.0452726802810155,0.15270928801736047,0.8205681980027575,-0.01996064706198364,-0.7159080567598454,0.04321481092706317
-1.3586087228280028,-0.1394243444394048,-1.4002137094460931,-0.941376242103301,-0.5718485016486676,-0.05313463384177264,-0.6139580607040461,-1.1767685379655966,0.31030609780416735,-1.154742078129415,-0.8940562862245262
1.047251744145905,-0.25543488308622203,-0.15247597930929604,0.1773953361603981,0.27577748716265094,-0.25284505459137047,-0.43703482638372154,1.7870214573423107,-0.21812069398167658,-0.5513452987462567,-0.4254207376487315
1.9494494192611205,-0.6614717683500821,1.303218039183634,0.43557339268279,-0.13861744070066032,1.3448383114054123,0.24117090517752277,1.8407133050833901,-0.35022739192813757,1.2039907867320216,0.5118503595028578
1.889302907586773,0.5856415221032024,2.031065048430099,3.189472662254972,0.012071623976907338,-0.951831527214963,-0.6729324721441543,1.142719284449295,-1.3410276265265935,1.8073875661151797,2.667573882951514
-0.8774366294332213,0.90467050338195,-0.30844319557639566,-0.3389607768843861,-0.32697877154761995,-0.6522658960905662,-0.7024196778642084,-0.6505884301029683,0.4424127957506283,-0.3319282880614723,-0.14423940850325404
-0.9375831411075688,-2.1116035014352965,1.9270869042520327,-0.3389607768843861,-0.5341762354792758,0.8455622595314177,0.15270928801736047,-0.9297860383565943,0.17819939985770636,0.2714684913216859,0.699304578933175
0.3254936040537331,-0.4874559603798563,1.1472508229165344,0.26345468833452845,-0.08210904144657234,0.24643099728262413,1.8924544255005527,0.8205681980027575,-0.08601399603521559,-0.3319282880614723,-0.8940562862245262
-0.27597151268974435,0.208607271501047,-0.41242133975446205,-0.5971388334067781,0.3134497533320429,-0.3527002649661694,0.005273259417089966,-0.1458850613367956,-0.8126008347407495,1.4782620500880028,-0.8940562862245262
-0.09553197766670138,1.1366915806755837,-0.9323120606447942,0.26345468833452845,-0.06327290836187635,0.24643099728262413,0.06424767085719817,1.464870370895773,0.7726795406167822,0.32632274399288214,0.6055774692180165
0.3254936040537331,0.4406283487946809,0.10746938113586997,-0.2529014247102553,0.20043295482386722,-1.0516867375897618,-0.9383173236246413,1.142719284449295,0.31030609780416735,-0.9353250674446304,-1.2689647250851623
4.595895932932419,-0.951498114967125,1.979075976341066,4.308244240518671,0.16276068865447524,0.6458518387818198,0.7129661966983883,0.49841711155627955,-2.1997211631785882,0.9845737760472366,4.167207638394056
-1.1180226761306118,0.962675772705358,-1.4002137094460931,-0.7262278616679743,-0.6095207678180596,-0.8519763168401641,-1.0267789407848036,-2.7123553833606895,1.0368929365097042,-0.7159080567598454,2.292665444090878
-0.7571436060845258,-0.6034664990266735,-0.41242133975446205,-0.16684207253612493,-0.3081426384629242,0.24643099728262413,-0.31908600350350513,-1.0264313642905856,0.5084661447238603,-0.5513452987462567,0.4181232497876992
-1.5991947695253939,-0.1394243444394048,-0.9323120606447942,-0.16684207253612493,-0.7225375663262354,0.14657578690782522,1.5386079568599031,-1.5955649503460656,2.093746520081389,-0.16736553004788352,2.3863925538060364
-0.6368505827358303,0.5566388874414981,-1.3482246373570599,-0.16684207253612493,-0.42115943697109987,-0.7521211064653651,-0.024213946302964136,-1.799593971762216,0.046092701911245385,-0.8256165621022379,1.26166723722413
2.009595930935468,-1.7055666161714367,1.5631633996288,-0.5971388334067781,-0.25163423920883626,-1.2513971583393597,-1.14472776366502,0.7668763502616779,-1.1428675796069006,0.21661423865048965,-0.5191478473638901
-0.5165575593871349,0.4406283487946809,-0.048497835131229516,-0.3389607768843861,-0.08210904144657234,0.14657578690782522,1.3027103110994704,-0.274745495915351,-0.15206734500844463,-0.5513452987462567,-0.6128749570790487
0.2052005807050371,-0.19742961376281343,1.2512289670946009,-0.4250201290585168,6.303340074265362,0.04672057653302629,0.4475813452179015,0.6594926547795185,-1.8694544183124373,2.794764114196711,-1.3626918348003207
2.1900354659585113,-0.7774823069968991,2.1870322646971982,0.26345468833452845,0.14392455556977926,0.14657578690782522,-0.3485732092235592,1.464870370895773,-1.4070809754998224,-0.27707403539027603,0.32439614007254064
-0.9375831411075688,0.8466652340585413,-1.2962355652680266,-0.5110794812326476,-0.49650396930988383,1.0452726802810155,-0.14216276918318055,-0.9566319622271342,0.5084661447238603,0.8748652707048441,0.4181232497876992
-0.6969970944101783,0.5566388874414981,-1.0882792769118939,-1.0274355942774316,-0.32697877154761995,-1.0516867375897618,-1.0267789407848036,-1.3271057116406673,-0.9447075326872105,-0.9901793201158267,-0.6128749570790487
-0.5767040710614828,-0.08141907511599616,-0.4644104118434953,-0.3389607768843861,-0.32697877154761995,-0.3527002649661694,-0.554983649263938,0.5413705897491313,1.367159681375855,0.3811769966640784,-0.8940562862245262
-0.21582500101539634,2.0937785245118254,-1.2442464931789934,-0.5971388334067781,-0.5530123685639736,-1.1515419479645608,-1.14472776366502,0.2836497205919013,0.31030609780416735,-1.8129931101837695,-1.2689647250851623
-0.0353854659923539,0.208607271501047,-0.20446505139832916,0.7798108013793126,-0.1762897068700523,-0.15298984421657155,1.6860439854601736,0.49841711155627955,-0.21812069398167658,-0.22221978271907974,-0.9877833959396848
0.3856401157280806,0.6436467914266111,0.5233819578481358,-0.683198185580909,3.308394913798703,-1.0516867375897618,0.4475813452179015,0.22995787285082162,-2.0676144652321273,2.3559300928271423,-1.0815105056548433
-0.9977296527819168,2.5288180444373896,-1.4002137094460931,-0.5971388334067781,-0.10094517453127017,-1.0516867375897618,-0.9088301179045871,-1.6492567980871453,1.2350529834293942,-1.2095963308006115,1.3553943469392886
-0.8774366294332213,-0.08141907511599616,-1.3482246373570599,-0.3389607768843861,-0.25163423920883626,-0.6522658960905662,-0.6434452664241003,-0.46803614778327357,0.11214605088447734,-0.5513452987462567,-0.8940562862245262
0.5059331390767756,-0.1394243444394048,0.15945845322490323,-0.5110794812326476,-0.42115943697109987,-0.7521211064653651,-0.8793429121845331,0.5735856983937553,0.046092701911245385,0.2714684913216859,0.04321481092706317
0.2052005807050371,1.1656942153372882,-0.15247597930929604,3.5337100709514946,0.5583194834330887,1.5445487321550102,2.570660157061797,2.538707325717545,0.046092701911245385,2.24622158748475,-1.0815105056548433
-0.7571436060845258,0.208607271501047,-0.7243557722886613,-0.7692575377550395,-0.19512583995474828,0.9454174699062167,-0.14216276918318055,-0.2049460938519594,0.17819939985770636,-0.3867825407326685,-1.1752376153700037
-0.6969970944101783,0.90467050338195,-1.4002137094460931,-0.2529014247102553,-0.2704703722935322,-0.3527002649661694,-0.7319068835842626,0.12257417736866232,1.1029462854829333,-0.8804708147734341,-1.0815105056548433
-0.27597151268974435,0.034591463530821105,-1.3482246373570599,-0.7692575377550395,-0.19512583995474828,-1.2513971583393597,-0.8203685007444249,-0.8975709297119704,-1.0107608816604394,-1.099887825458219,-0.6128749570790487
-0.45641104771278734,-0.19742961376281343,-0.41242133975446205,-0.5110794812326476,-0.21396197303944425,-0.5524106857157672,-0.08318835774307234,-0.5217279955243532,0.5084661447238603,-0.6610538040886492,-0.706602066794209
0.6262261624254716,-0.7774823069968991,0.6793491741152355,0.09133598398626733,-0.2704703722935322,-0.5524106857157672,-0.6139580607040461,0.9279518934849168,0.17819939985770636,0.4908855020064709,-0.2379665182184143
0.3856401157280806,0.41162571413297655,0.7313382462042686,4.6524816492151935,-0.02560064219248464,1.4446935217802113,1.8334800140604441,1.6796377618601512,-0.2841740429549056,-0.496491046075061,-1.0815105056548433
0.3254936040537331,0.7886599647351327,-0.048497835131229516,-0.683198185580909,-0.25163423920883626,-1.1515419479645608,-0.7024196778642084,0.22995787285082162,-1.0768142306336714,0.43603124933527465,-1.1752376153700037
0.3856401157280806,-1.2415244615841678,0.4713928857591025,0.09133598398626733,-0.5906846347333656,-0.5524106857157672,-0.23062438634334284,-0.5646814737172646,0.5745194936970893,0.1617599859792934,1.26166723722413
1.047251744145905,-1.1835191922607593,1.6671415438068664,-0.2529014247102553,-0.19512583995474828,-1.2513971583393597,-0.9383173236246413,1.464870370895773,-0.7465474857675175,0.6554482600200596,-0.8003291765093675
-0.21582500101539634,1.1366915806755837,-1.3482246373570599,-0.5110794812326476,-0.21396197303944425,-0.8519763168401641,-0.43703482638372154,0.004452112338275136,0.5084661447238603,-0.6610538040886492,-0.8003291765093675
0.2052005807050371,-0.8934928456437163,1.979075976341066,3.3615913666032333,-0.13861744070066032,-1.2513971583393597,-1.14472776366502,0.8044606436804456,-0.2841740429549056,-0.44163679340386475,0.5118503595028578
0.2052005807050371,-0.19742961376281343,0.055480309046837005,-0.5110794812326476,0.4264665518402188,0.446141418032222,2.6296345685019054,0.2836497205919013,-2.529987908044739,7.073395822550015,-0.5191478473638901
0.08490755735634213,0.208607271501047,-1.1922574210899601,-0.4250201290585168,-0.10094517453127017,-0.5524106857157672,-0.7319068835842626,0.49841711155627955,-0.6144407878210566,-1.2095963308006115,-0.8003291765093675
-0.9375831411075688,0.8756678687202456,-1.0362902048228606,-0.08078272036199417,0.030907757061603328,0.14657578690782522,1.0373254596189836,-0.46803614778327357,0.2442527488309383,-0.6610538040886492,-0.3316936279335729
0.08490755735634213,0.5566388874414981,-0.7763448443776946,-0.5971388334067781,-0.2893065053782282,2.2435352047786026,-0.024213946302964136,-0.8760941906155147,0.4424127957506283,1.2588450394032178,1.26166723722413
-0.8172901177588733,0.6146441567649068,0.315425669492003,3.619769423125625,2.7809831874272155,5.039481095272973,2.010403248380769,0.6433851004572065,-0.6144407878210566,-0.5513452987462567,-0.8940562862245262
0.2653470923793846,0.8756678687202456,-0.880322988555761,-0.7692575377550395,0.04974389014629932,-1.1515419479645608,-1.0562661465048577,0.4178793399446004,-0.01996064706198364,-0.057657024705491,-0.8471927313669461
-1.4789017461766982,0.49863361811808954,-0.8283339164667278,-0.5971388334067781,-0.4023233038864039,0.24643099728262413,-0.554983649263938,-0.9888470708718178,1.565319728295545,-0.002802772034294748,0.4181232497876992
1.1073982558202526,-1.2415244615841678,0.8873054624713683,-0.16684207253612493,-0.13861744070066032,0.6458518387818198,-0.024213946302964136,1.142719284449295,0.046092701911245385,0.0520514806369015,-0.706602066794209
-0.6368505827358303,-0.6614717683500821,0.15945845322490323,-0.3389607768843861,-0.08210904144657234,1.943969573654206,0.7424534024184425,0.17626602510974196,0.8387328895900112,-0.7707623094310416,-0.9877833959396848
2.370475000981554,-0.25543488308622203,1.4071961833617006,0.09133598398626733,-0.04443677527718037,0.3462862076574231,0.5065557566580097,1.7870214573423107,-1.4070809754998224,-0.27707403539027603,0.04321481092706317
0.3856401157280806,-0.25543488308622203,-0.15247597930929604,0.30648436442159405,0.12508842248508328,1.943969573654206,1.745018396900282,0.8205681980027575,-1.4070809754998224,-0.7159080567598454,-1.1752376153700037
-0.15567848934104886,0.5566388874414981,0.315425669492003,0.1773953361603981,0.012071623976907338,0.04672057653302629,-0.28959879778345105,0.2836497205919013,-0.01996064706198364,-0.44163679340386475,0.23066903035738037
-0.27597151268974435,0.15060200217763836,0.41940381367006924,-0.2529014247102553,-0.25163423920883626,0.5459966284070209,0.5655301680981178,0.3910334160740606,-0.4162807409013666,-0.5513452987462567,-1.1752376153700037
-1.2984622111536552,-1.1835191922607593,-0.10048690722026278,-0.16684207253612493,-0.3081426384629242,0.7457070491566188,0.3296325223376851,-0.18346935475550366,0.7066261916435502,1.6976790607727872,0.13694192064222177
-0.45641104771278734,-0.08141907511599616,-1.2962355652680266,-0.683198185580909,-0.06327290836187635,-0.25284505459137047,-0.46652203210377563,-0.6935419082958201,0.31030609780416735,-0.6610538040886492,0.04321481092706317
-1.1781691878049598,2.644828583084207,-1.3482246373570599,-0.4250201290585168,-0.5718485016486676,-0.05313463384177264,-0.40754762066366745,-0.9620011470012779,1.8955864731616991,-1.099887825458219,0.699304578933175
-0.09553197766670138,1.4847231966160357,-0.20446505139832916,0.09133598398626733,-0.5341762354792758,-1.0516867375897618,-0.9383173236246413,0.17626602510974196,0.3763594467773993,-0.5513452987462567,0.7930316886483353
0.2653470923793846,0.09259673285422973,-0.048497835131229516,0.005276631812136576,0.1815968217391694,-0.8519763168401641,-0.46652203210377563,0.49841711155627955,-0.2841740429549056,-0.3319282880614723,-1.0815105056548433
2.250181977632859,-0.7774823069968991,2.031065048430099,0.43557339268279,0.10625228940038728,-0.3527002649661694,-0.4960092378238298,1.572254066377992,-0.8786541837139785,-0.16736553004788352,0.32439614007254064
-0.15567848934104886,-0.8354875763203077,-1.0882792769118939,-0.5971388334067781,-0.1762897068700523,-0.3527002649661694,0.06424767085719817,-0.2264228329484151,0.3763594467773993,-0.7707623094310416,-0.5191478473638901
-1.3586087228280028,-0.08141907511599616,-1.4002137094460931,-0.3389607768843861,-0.43999557005579587,2.4432456255282005,0.21168369945746868,-0.8975709297119704,1.4992663793223162,1.4782620500880028,0.23066903035738037
-0.3361180243640918,-1.5315508082012106,-0.048497835131229516,-0.4250201290585168,-0.6660291670721477,0.3462862076574231,0.889889431018713,-0.8438790819708908,-1.0768142306336714,0.7103025126912559,0.4181232497876992
2.6712075593532925,0.4406283487946809,1.1472508229165344,0.26345468833452845,-0.23279810612414026,-1.0516867375897618,-0.8203685007444249,1.464870370895773,-1.1428675796069006,-0.496491046075061,0.8867587983634939
0.5660796507511231,-1.2415244615841678,0.4713928857591025,-0.2529014247102553,-0.1574535737853563,-0.45255547534096835,-0.46652203210377563,-0.28011468068949474,0.11214605088447734,1.0942822813896291,1.4491214566544472
0.3856401157280806,-1.1835191922607593,0.21144752531393649,-0.4250201290585168,0.012071623976907338,-0.3527002649661694,-0.8203685007444249,-0.5217279955243532,-0.9447075326872105,-0.606199551417453,-0.05051229878809543
-1.4187552345023502,-0.371445421733039,-1.4002137094460931,-0.5110794812326476,-0.19512583995474828,0.9454174699062167,-0.08318835774307234,-1.515027178734446,1.2350529834293942,-0.7159080567598454,0.699304578933175
0.3856401157280806,-1.0095033842905337,0.6793491741152355,0.9519295057275741,0.4264665518402188,-0.3527002649661694,-0.6729324721441543,-0.6344808757806563,-0.5483874388478276,0.21661423865048965,1.4491214566544472
-0.15567848934104886,-0.1394243444394048,0.6273601020262023,0.09133598398626733,-0.10094517453127017,-0.3527002649661694,-0.024213946302964136,0.9816437412260561,0.7726795406167822,-0.22221978271907974,0.23066903035738037
0.2653470923793846,0.09259673285422973,-0.048497835131229516,0.005276631812136576,0.1815968217391694,-0.8519763168401641,-0.46652203210377563,0.49841711155627955,-0.2841740429549056,-0.3319282880614723,-1.0815105056548433
0.3254936040537331,0.15060200217763836,-1.1922574210899601,-0.2529014247102553,0.5959917496024825,-0.15298984421657155,0.27065811089757685,-0.25326875681895494,-0.6804941367942885,-0.3319282880614723,0.4181232497876992
1.1073982558202526,-0.4294506910564476,-0.20446505139832916,-0.5110794812326476,-0.10094517453127017,-0.5524106857157672,-0.8498557064644789,0.5735856983937553,-0.6144407878210566,-0.057657024705491,-1.0815105056548433
-0.6969970944101783,0.3826230794712723,-1.2962355652680266,-0.16684207253612493,-0.10094517453127017,0.8455622595314177,1.3911719282596327,0.4125101551705163,1.565319728295545,-0.7159080567598454,-0.706602066794209
-1.1781691878049598,-1.2995297309075764,1.095261750827501,-0.5971388334067781,-0.3458149046323159,0.24643099728262413,0.4180941394978474,-0.4143443000421939,0.8387328895900112,0.6554482600200596,-0.14423940850325404
0.6863726740998191,-0.1394243444394048,0.36741474158103626,0.9519295057275741,-0.10094517453127017,-1.0516867375897618,-0.9678045293446954,1.0890274367082153,-0.15206734500844463,-0.7707623094310416,0.23066903035738037
-1.1781691878049598,0.90467050338195,-1.3482246373570599,1.037988857901705,0.2946136202473469,1.6444039425298091,0.21168369945746868,-0.4358210391386496,1.3011063324026233,-0.002802772034294748,0.7930316886483353
-0.45641104771278734,0.49863361811808954,-0.3604322676654288,-0.683198185580909,-0.21396197303944425,2.0438247840290047,0.38860693377779326,-0.9297860383565943,-1.4070809754998224,-1.429013341485396,-1.0815105056548433
-0.8774366294332213,0.208607271501047,-1.2442464931789934,-0.683198185580909,-0.06327290836187635,0.24643099728262413,-0.3485732092235592,0.06888232962758264,0.8387328895900112,-0.16736553004788352,-0.4254207376487315
2.49076802433025,-1.0095033842905337,1.1472508229165344,0.09133598398626733,-0.1574535737853563,1.1451278906558144,0.6539917852582802,1.464870370895773,-1.2749742775533615,0.4908855020064709,-0.05051229878809543
-0.6368505827358303,0.6146441567649068,-1.2442464931789934,-0.2529014247102553,-0.13861744070066032,0.14657578690782522,1.214248693939308,0.4178793399446004,1.4332130303490842,-0.44163679340386475,-0.6128749570790487
0.3856401157280806,0.3826230794712723,1.1992398950055676,-0.4250201290585168,4.702268762066205,1.1451278906558144,1.0078382538989294,-0.1458850613367956,-1.8034010693392053,5.2083512317293446,-0.8940562862245262
-1.2984622111536552,-1.1835191922607593,-0.10048690722026278,-0.5971388334067781,-0.02560064219248464,-1.0516867375897618,-0.43703482638372154,-1.090861581579893,0.31030609780416735,-1.2095963308006115,-0.3316936279335729
-0.15567848934104886,-0.02341380579258753,-1.2442464931789934,-0.683198185580909,-0.32697877154761995,-0.5524106857157672,-0.3485732092235592,-0.49488207165381337,0.17819939985770636,-0.496491046075061,-0.4254207376487315
-1.7194877928740888,1.252702119322401,-0.9323120606447942,-0.683198185580909,0.030907757061603328,0.04672057653302629,-0.6139580607040461,-1.4237510375745988,2.357959915974311,-0.5513452987462567,1.0742130177938112
-1.8397808162227842,-0.25543488308622203,-1.1922574210899601,-0.7692575377550395,-0.6283569009027556,0.3462862076574231,1.745018396900282,-2.132483427756922,1.4992663793223162,-0.22221978271907974,1.6365756760847643
1.3479843025176435,-0.08141907511599616,1.9270869042520327,-0.08078272036199417,0.36995815258613085,-0.951831527214963,-0.9383173236246413,0.33734156833298096,-1.4731343244730544,-0.002802772034294748,1.26166723722413
-0.6969970944101783,1.1366915806755837,-1.4002137094460931,-0.5971388334067781,0.6713362819412664,-0.951831527214963,-0.9678045293446954,-0.21568446340018724,0.9047862385632433,-0.44163679340386475,-0.6128749570790487
0.2653470923793846,-0.02341380579258753,-0.9323120606447942,0.005276631812136576,0.06858002323099531,0.446141418032222,0.06424767085719817,0.49841711155627955,0.17819939985770636,1.0942822813896291,0.13694192064222177
-0.15567848934104886,-0.4294506910564476,-0.20446505139832916,-0.2529014247102553,0.12508842248508328,0.04672057653302629,-0.5254964435438838,-0.25326875681895494,-0.6804941367942885,-0.9353250674446304,-0.2379665182184143
-0.9977296527819168,0.6146441567649068,-1.4002137094460931,1.5543449709464887,0.10625228940038728,3.5416529396509886,0.9046330338787401,-0.5861582128136608,-0.7465474857675175,-1.154742078129415,-0.8940562862245262
0.08490755735634213,-0.951498114967125,0.26343659740296976,-0.2529014247102553,-0.11978130761596432,1.6444039425298091,0.9488638424588212,-0.1458850613367956,-0.08601399603521559,0.32632274399288214,0.5118503595028578
2.009595930935468,-0.6614717683500821,1.4071961833617006,-0.8553168899291702,0.14392455556977926,0.6458518387818198,-0.17164997490323464,0.36418749220352076,-1.9355077672856664,0.5457397546776672,-0.5191478473638901
-0.0353854659923539,2.760839121731024,-0.9323120606447942,-0.16684207253612493,-0.42115943697109987,-0.8519763168401641,-0.28959879778345105,0.09572825349812247,0.046092701911245385,-0.606199551417453,-1.3626918348003207
